t x y
77.22 -4.69051 -5.47412
77.23 -4.68207 -5.48346
77.24 -4.67361 -5.49278
77.25 -4.66515 -5.50208
77.26 -4.65666 -5.51137
77.27 -4.64817 -5.52064
77.28 -4.63967 -5.5299
77.29 -4.63115 -5.53915
77.3 -4.62262 -5.54838
77.31 -4.61407 -5.5576
77.32 -4.60552 -5.5668
77.33 -4.59695 -5.57598
77.34 -4.58837 -5.58516
77.35 -4.57978 -5.59431
77.36 -4.57118 -5.60345
77.37 -4.56256 -5.61258
77.38 -4.55393 -5.62169
77.39 -4.54529 -5.63079
77.4 -4.53664 -5.63987
77.41 -4.52798 -5.64894
77.42 -4.5193 -5.658
77.43 -4.51062 -5.66703
77.44 -4.50192 -5.67606
77.45 -4.49321 -5.68506
77.46 -4.48448 -5.69406
77.47 -4.47575 -5.70304
77.48 -4.467 -5.712
77.49 -4.45824 -5.72095
77.5 -4.44947 -5.72988
77.51 -4.44069 -5.7388
77.52 -4.4319 -5.7477
77.53 -4.42309 -5.75659
77.54 -4.41428 -5.76546
77.55 -4.40545 -5.77432
77.56 -4.39661 -5.78317
77.57 -4.38776 -5.79199
77.58 -4.3789 -5.80081
77.59 -4.37002 -5.80961
77.6 -4.36114 -5.81839
77.61 -4.35224 -5.82716
77.62 -4.34333 -5.83591
77.63 -4.33441 -5.84465
77.64 -4.32548 -5.85337
77.65 -4.31654 -5.86207
77.66 -4.30759 -5.87077
77.67 -4.29862 -5.87944
77.68 -4.28965 -5.8881
77.69 -4.28066 -5.89675
77.7 -4.27167 -5.90538
77.71 -4.26266 -5.914
77.72 -4.25364 -5.9226
77.73 -4.24461 -5.93118
77.74 -4.23557 -5.93975
77.75 -4.22652 -5.94831
77.76 -4.21745 -5.95685
77.77 -4.20838 -5.96537
77.78 -4.19929 -5.97388
77.79 -4.1902 -5.98237
77.8 -4.18109 -5.99085
77.81 -4.17198 -5.99931
77.82 -4.16285 -6.00776
77.83 -4.15371 -6.01619
77.84 -4.14456 -6.02461
77.85 -4.1354 -6.03301
77.86 -4.12623 -6.04139
77.87 -4.11705 -6.04976
77.88 -4.10786 -6.05812
77.89 -4.09866 -6.06646
77.9 -4.08945 -6.07478
77.91 -4.08022 -6.08309
77.92 -4.07099 -6.09138
77.93 -4.06175 -6.09966
77.94 -4.0525 -6.10792
77.95 -4.04323 -6.11617
77.96 -4.03396 -6.1244
77.97 -4.02467 -6.13261
77.98 -4.01538 -6.14081
77.99 -4.00607 -6.149
78 -3.99676 -6.15716
78.01 -3.98743 -6.16532
78.02 -3.9781 -6.17346
78.03 -3.96875 -6.18158
78.04 -3.9594 -6.18968
78.05 -3.95004 -6.19777
78.06 -3.94066 -6.20585
78.07 -3.93128 -6.21391
78.08 -3.92188 -6.22195
78.09 -3.91248 -6.22998
78.1 -3.90306 -6.23799
78.11 -3.89364 -6.24599
78.12 -3.8842 -6.25397
78.13 -3.87476 -6.26194
78.14 -3.86531 -6.26989
78.15 -3.85584 -6.27782
78.16 -3.84637 -6.28574
78.17 -3.83689 -6.29364
78.18 -3.8274 -6.30153
78.19 -3.8179 -6.3094
78.2 -3.80838 -6.31726
78.21 -3.79886 -6.3251
78.22 -3.78933 -6.33292
78.23 -3.7798 -6.34073
78.24 -3.77025 -6.34852
78.25 -3.76069 -6.3563
78.26 -3.75112 -6.36406
78.27 -3.74154 -6.3718
78.28 -3.73196 -6.37953
78.29 -3.72236 -6.38725
78.3 -3.71276 -6.39494
78.31 -3.70314 -6.40263
78.32 -3.69352 -6.41029
78.33 -3.68389 -6.41794
78.34 -3.67425 -6.42558
78.35 -3.6646 -6.4332
78.36 -3.65494 -6.4408
78.37 -3.64527 -6.44839
78.38 -3.6356 -6.45596
78.39 -3.62591 -6.46351
78.4 -3.61621 -6.47105
78.41 -3.60651 -6.47857
78.42 -3.5968 -6.48608
78.43 -3.58708 -6.49357
78.44 -3.57735 -6.50105
78.45 -3.56761 -6.50851
78.46 -3.55786 -6.51595
78.47 -3.5481 -6.52338
78.48 -3.53834 -6.53079
78.49 -3.52856 -6.53819
78.5 -3.51878 -6.54557
78.51 -3.50899 -6.55293
78.52 -3.49919 -6.56028
78.53 -3.48938 -6.56761
78.54 -3.47957 -6.57493
78.55 -3.46974 -6.58223
78.56 -3.45991 -6.58952
78.57 -3.45007 -6.59678
78.58 -3.44022 -6.60404
78.59 -3.43036 -6.61127
78.6 -3.42049 -6.61849
78.61 -3.41062 -6.6257
78.62 -3.40073 -6.63289
78.63 -3.39084 -6.64006
78.64 -3.38094 -6.64721
78.65 -3.37104 -6.65436
78.66 -3.36112 -6.66148
78.67 -3.3512 -6.66859
78.68 -3.34126 -6.67568
78.69 -3.33132 -6.68276
78.7 -3.32138 -6.68982
78.71 -3.31142 -6.69686
78.72 -3.30146 -6.70389
78.73 -3.29148 -6.7109
78.74 -3.2815 -6.7179
78.75 -3.27152 -6.72488
78.76 -3.26152 -6.73184
78.77 -3.25152 -6.73879
78.78 -3.24151 -6.74572
78.79 -3.23149 -6.75263
78.8 -3.22146 -6.75953
78.81 -3.21143 -6.76642
78.82 -3.20139 -6.77328
78.83 -3.19134 -6.78014
78.84 -3.18128 -6.78697
78.85 -3.17122 -6.79379
78.86 -3.16114 -6.80059
78.87 -3.15106 -6.80738
78.88 -3.14098 -6.81415
78.89 -3.13088 -6.8209
78.9 -3.12078 -6.82764
78.91 -3.11067 -6.83436
78.92 -3.10056 -6.84107
78.93 -3.09043 -6.84776
78.94 -3.0803 -6.85443
78.95 -3.07016 -6.86109
78.96 -3.06002 -6.86773
78.97 -3.04986 -6.87436
78.98 -3.0397 -6.88097
78.99 -3.02954 -6.88756
79 -3.01936 -6.89414
79.01 -3.00918 -6.9007
79.02 -2.99899 -6.90724
79.03 -2.9888 -6.91377
79.04 -2.97859 -6.92028
79.05 -2.96839 -6.92678
79.06 -2.95817 -6.93326
79.07 -2.94795 -6.93972
79.08 -2.93772 -6.94617
79.09 -2.92748 -6.9526
79.1 -2.91723 -6.95901
79.11 -2.90698 -6.96541
79.12 -2.89673 -6.97179
79.13 -2.88646 -6.97816
79.14 -2.87619 -6.98451
79.15 -2.86591 -6.99084
79.16 -2.85563 -6.99716
79.17 -2.84534 -7.00346
79.18 -2.83504 -7.00975
79.19 -2.82474 -7.01602
79.2 -2.81443 -7.02227
79.21 -2.80411 -7.02851
79.22 -2.79379 -7.03473
79.23 -2.78346 -7.04093
79.24 -2.77312 -7.04712
79.25 -2.76278 -7.05329
79.26 -2.75243 -7.05945
79.27 -2.74208 -7.06558
79.28 -2.73171 -7.07171
79.29 -2.72135 -7.07781
79.3 -2.71097 -7.0839
79.31 -2.70059 -7.08998
79.32 -2.69021 -7.09604
79.33 -2.67981 -7.10208
79.34 -2.66941 -7.1081
79.35 -2.65901 -7.11411
79.36 -2.6486 -7.12011
79.37 -2.63818 -7.12608
79.38 -2.62776 -7.13204
79.39 -2.61733 -7.13799
79.4 -2.6069 -7.14392
79.41 -2.59645 -7.14983
79.42 -2.58601 -7.15572
79.43 -2.57556 -7.1616
79.44 -2.5651 -7.16747
79.45 -2.55463 -7.17331
79.46 -2.54416 -7.17914
79.47 -2.53369 -7.18496
79.48 -2.52321 -7.19076
79.49 -2.51272 -7.19654
79.5 -2.50222 -7.2023
79.51 -2.49173 -7.20805
79.52 -2.48122 -7.21379
79.53 -2.47071 -7.2195
79.54 -2.4602 -7.2252
79.55 -2.44968 -7.23089
79.56 -2.43915 -7.23656
79.57 -2.42862 -7.24221
79.58 -2.41808 -7.24785
79.59 -2.40754 -7.25346
79.6 -2.39699 -7.25907
79.61 -2.38644 -7.26465
79.62 -2.37588 -7.27023
79.63 -2.36531 -7.27578
79.64 -2.35474 -7.28132
79.65 -2.34417 -7.28684
79.66 -2.33359 -7.29235
79.67 -2.323 -7.29783
79.68 -2.31241 -7.30331
79.69 -2.30182 -7.30876
79.7 -2.29122 -7.31421
79.71 -2.28061 -7.31963
79.72 -2.27 -7.32504
79.73 -2.25939 -7.33043
79.74 -2.24877 -7.33581
79.75 -2.23814 -7.34117
79.76 -2.22751 -7.34651
79.77 -2.21687 -7.35184
79.78 -2.20623 -7.35715
79.79 -2.19559 -7.36244
79.8 -2.18494 -7.36772
79.81 -2.17428 -7.37298
79.82 -2.16362 -7.37823
79.83 -2.15296 -7.38346
79.84 -2.14229 -7.38867
79.85 -2.13162 -7.39387
79.86 -2.12094 -7.39905
79.87 -2.11025 -7.40421
79.88 -2.09957 -7.40936
79.89 -2.08887 -7.41449
79.9 -2.07818 -7.41961
79.91 -2.06748 -7.42471
79.92 -2.05677 -7.42979
79.93 -2.04606 -7.43486
79.94 -2.03534 -7.43991
79.95 -2.02462 -7.44495
79.96 -2.0139 -7.44997
79.97 -2.00317 -7.45497
79.98 -1.99244 -7.45995
79.99 -1.9817 -7.46492
80 -1.97096 -7.46988
80.01 -1.96022 -7.47482
80.02 -1.94947 -7.47974
80.03 -1.93871 -7.48464
80.04 -1.92795 -7.48953
80.05 -1.91719 -7.4944
80.06 -1.90642 -7.49926
80.07 -1.89565 -7.5041
80.08 -1.88488 -7.50893
80.09 -1.8741 -7.51373
80.1 -1.86332 -7.51853
80.11 -1.85253 -7.5233
80.12 -1.84174 -7.52806
80.13 -1.83095 -7.53281
80.14 -1.82015 -7.53753
80.15 -1.80934 -7.54224
80.16 -1.79854 -7.54694
80.17 -1.78773 -7.55162
80.18 -1.77691 -7.55628
80.19 -1.7661 -7.56093
80.2 -1.75527 -7.56556
80.21 -1.74445 -7.57017
80.22 -1.73362 -7.57477
80.23 -1.72279 -7.57935
80.24 -1.71195 -7.58392
80.25 -1.70111 -7.58847
80.26 -1.69027 -7.593
80.27 -1.67942 -7.59752
80.28 -1.66857 -7.60202
80.29 -1.65771 -7.6065
80.3 -1.64685 -7.61097
80.31 -1.63599 -7.61543
80.32 -1.62513 -7.61986
80.33 -1.61426 -7.62428
80.34 -1.60339 -7.62869
80.35 -1.59251 -7.63308
80.36 -1.58163 -7.63745
80.37 -1.57075 -7.64181
80.38 -1.55987 -7.64615
80.39 -1.54898 -7.65047
80.4 -1.53809 -7.65478
80.41 -1.52719 -7.65907
80.42 -1.51629 -7.66335
80.43 -1.50539 -7.6676
80.44 -1.49449 -7.67185
80.45 -1.48358 -7.67608
80.46 -1.47267 -7.68029
80.47 -1.46176 -7.68448
80.48 -1.45084 -7.68866
80.49 -1.43992 -7.69283
80.5 -1.429 -7.69697
80.51 -1.41807 -7.7011
80.52 -1.40714 -7.70522
80.53 -1.39621 -7.70932
80.54 -1.38527 -7.7134
80.55 -1.37434 -7.71747
80.56 -1.3634 -7.72152
80.57 -1.35245 -7.72556
80.58 -1.34151 -7.72957
80.59 -1.33056 -7.73358
80.6 -1.31961 -7.73756
80.61 -1.30865 -7.74154
80.62 -1.2977 -7.74549
80.63 -1.28674 -7.74943
80.64 -1.27577 -7.75335
80.65 -1.26481 -7.75726
80.66 -1.25384 -7.76115
80.67 -1.24287 -7.76503
80.68 -1.2319 -7.76889
80.69 -1.22092 -7.77273
80.7 -1.20994 -7.77656
80.71 -1.19896 -7.78037
80.72 -1.18798 -7.78416
80.73 -1.177 -7.78794
80.74 -1.16601 -7.79171
80.75 -1.15502 -7.79545
80.76 -1.14403 -7.79919
80.77 -1.13303 -7.8029
80.78 -1.12204 -7.8066
80.79 -1.11104 -7.81028
80.8 -1.10003 -7.81395
80.81 -1.08903 -7.8176
80.82 -1.07802 -7.82124
80.83 -1.06702 -7.82486
80.84 -1.05601 -7.82847
80.85 -1.04499 -7.83205
80.86 -1.03398 -7.83563
80.87 -1.02296 -7.83918
80.88 -1.01194 -7.84272
80.89 -1.00092 -7.84625
80.9 -0.989901 -7.84976
80.91 -0.978876 -7.85325
80.92 -0.967849 -7.85673
80.93 -0.95682 -7.86019
80.94 -0.94579 -7.86364
80.95 -0.934757 -7.86707
80.96 -0.923723 -7.87048
80.97 -0.912687 -7.87388
80.98 -0.901648 -7.87726
80.99 -0.890609 -7.88063
81 -0.879567 -7.88398
81.01 -0.868523 -7.88732
81.02 -0.857478 -7.89063
81.03 -0.846431 -7.89394
81.04 -0.835383 -7.89723
81.05 -0.824332 -7.9005
81.06 -0.81328 -7.90375
81.07 -0.802227 -7.90699
81.08 -0.791172 -7.91022
81.09 -0.780115 -7.91343
81.1 -0.769057 -7.91662
81.11 -0.757997 -7.9198
81.12 -0.746936 -7.92296
81.13 -0.735873 -7.92611
81.14 -0.724809 -7.92924
81.15 -0.713743 -7.93235
81.16 -0.702676 -7.93545
81.17 -0.691607 -7.93854
81.18 -0.680538 -7.9416
81.19 -0.669466 -7.94465
81.2 -0.658394 -7.94769
81.21 -0.64732 -7.95071
81.22 -0.636245 -7.95372
81.23 -0.625169 -7.95671
81.24 -0.614091 -7.95968
81.25 -0.603012 -7.96264
81.26 -0.591932 -7.96558
81.27 -0.580851 -7.96851
81.28 -0.569769 -7.97142
81.29 -0.558686 -7.97431
81.3 -0.547601 -7.97719
81.31 -0.536516 -7.98006
81.32 -0.525429 -7.98291
81.33 -0.514341 -7.98574
81.34 -0.503253 -7.98856
81.35 -0.492163 -7.99136
81.36 -0.481073 -7.99414
81.37 -0.469981 -7.99692
81.38 -0.458889 -7.99967
81.39 -0.447795 -8.00241
81.4 -0.436701 -8.00513
81.41 -0.425606 -8.00784
81.42 -0.41451 -8.01054
81.43 -0.403414 -8.01321
81.44 -0.392316 -8.01588
81.45 -0.381218 -8.01852
81.46 -0.370119 -8.02115
81.47 -0.35902 -8.02377
81.48 -0.347919 -8.02637
81.49 -0.336818 -8.02895
81.5 -0.325717 -8.03152
81.51 -0.314614 -8.03408
81.52 -0.303511 -8.03661
81.53 -0.292408 -8.03914
81.54 -0.281304 -8.04164
81.55 -0.270199 -8.04414
81.56 -0.259094 -8.04661
81.57 -0.247989 -8.04907
81.58 -0.236883 -8.05152
81.59 -0.225776 -8.05395
81.6 -0.214669 -8.05636
81.61 -0.203562 -8.05876
81.62 -0.192454 -8.06115
81.63 -0.181346 -8.06352
81.64 -0.170237 -8.06587
81.65 -0.159129 -8.06821
81.66 -0.14802 -8.07053
81.67 -0.13691 -8.07284
81.68 -0.125801 -8.07513
81.69 -0.114691 -8.0774
81.7 -0.103581 -8.07967
81.71 -0.0924704 -8.08191
81.72 -0.0813599 -8.08414
81.73 -0.0702493 -8.08636
81.74 -0.0591386 -8.08856
81.75 -0.0480277 -8.09074
81.76 -0.0369168 -8.09291
81.77 -0.0258058 -8.09507
81.78 -0.0146947 -8.0972
81.79 -0.00358362 -8.09933
81.8 0.00752747 -8.10144
81.81 0.0186386 -8.10353
81.82 0.0297496 -8.10561
81.83 0.0408606 -8.10767
81.84 0.0519715 -8.10972
81.85 0.0630823 -8.11175
81.86 0.074193 -8.11377
81.87 0.0853036 -8.11577
81.88 0.096414 -8.11776
81.89 0.107524 -8.11973
81.9 0.118634 -8.12168
81.91 0.129744 -8.12363
81.92 0.140854 -8.12555
81.93 0.151963 -8.12746
81.94 0.163072 -8.12936
81.95 0.174181 -8.13124
81.96 0.185289 -8.1331
81.97 0.196397 -8.13496
81.98 0.207505 -8.13679
81.99 0.218612 -8.13861
82 0.229719 -8.14042
82.01 0.240825 -8.14221
82.02 0.251931 -8.14398
82.03 0.263037 -8.14574
82.04 0.274142 -8.14749
82.05 0.285246 -8.14922
82.06 0.29635 -8.15093
82.07 0.307454 -8.15263
82.08 0.318557 -8.15432
82.09 0.329659 -8.15599
82.1 0.340761 -8.15764
82.11 0.351862 -8.15928
82.12 0.362962 -8.16091
82.13 0.374062 -8.16252
82.14 0.385161 -8.16411
82.15 0.39626 -8.16569
82.16 0.407357 -8.16726
82.17 0.418454 -8.16881
82.18 0.429551 -8.17034
82.19 0.440646 -8.17186
82.2 0.45174 -8.17337
82.21 0.462834 -8.17486
82.22 0.473927 -8.17633
82.23 0.485019 -8.17779
82.24 0.49611 -8.17924
82.25 0.507201 -8.18067
82.26 0.51829 -8.18209
82.27 0.529378 -8.18349
82.28 0.540466 -8.18487
82.29 0.551552 -8.18625
82.3 0.562638 -8.1876
82.31 0.573722 -8.18894
82.32 0.584806 -8.19027
82.33 0.595888 -8.19158
82.34 0.606969 -8.19288
82.35 0.618049 -8.19416
82.36 0.629128 -8.19543
82.37 0.640206 -8.19669
82.38 0.651283 -8.19792
82.39 0.662359 -8.19915
82.4 0.673433 -8.20036
82.41 0.684506 -8.20155
82.42 0.695578 -8.20273
82.43 0.706649 -8.2039
82.44 0.717719 -8.20505
82.45 0.728787 -8.20618
82.46 0.739854 -8.2073
82.47 0.750919 -8.20841
82.48 0.761983 -8.2095
82.49 0.773046 -8.21058
82.5 0.784108 -8.21164
82.51 0.795168 -8.21269
82.52 0.806226 -8.21372
82.53 0.817284 -8.21474
82.54 0.828339 -8.21574
82.55 0.839394 -8.21673
82.56 0.850447 -8.21771
82.57 0.861498 -8.21867
82.58 0.872548 -8.21961
82.59 0.883596 -8.22054
82.6 0.894643 -8.22146
82.61 0.905688 -8.22236
82.62 0.916731 -8.22325
82.63 0.927773 -8.22412
82.64 0.938813 -8.22498
82.65 0.949852 -8.22582
82.66 0.960889 -8.22665
82.67 0.971924 -8.22747
82.68 0.982958 -8.22827
82.69 0.993989 -8.22905
82.7 1.00502 -8.22982
82.71 1.01605 -8.23058
82.72 1.02707 -8.23132
82.73 1.0381 -8.23205
82.74 1.04912 -8.23277
82.75 1.06014 -8.23347
82.76 1.07116 -8.23415
82.77 1.08218 -8.23482
82.78 1.09319 -8.23548
82.79 1.10421 -8.23612
82.8 1.11522 -8.23675
82.81 1.12623 -8.23736
82.82 1.13724 -8.23796
82.83 1.14824 -8.23854
82.84 1.15925 -8.23911
82.85 1.17025 -8.23967
82.86 1.18125 -8.24021
82.87 1.19225 -8.24074
82.88 1.20324 -8.24125
82.89 1.21423 -8.24175
82.9 1.22523 -8.24223
82.91 1.23622 -8.2427
82.92 1.2472 -8.24316
82.93 1.25819 -8.2436
82.94 1.26917 -8.24403
82.95 1.28015 -8.24444
82.96 1.29113 -8.24484
82.97 1.30211 -8.24523
82.98 1.31308 -8.2456
82.99 1.32405 -8.24596
83 1.33502 -8.2463
83.01 1.34599 -8.24663
83.02 1.35695 -8.24694
83.03 1.36792 -8.24724
83.04 1.37888 -8.24753
83.05 1.38983 -8.2478
83.06 1.40079 -8.24806
83.07 1.41174 -8.2483
83.08 1.42269 -8.24853
83.09 1.43364 -8.24874
83.1 1.44459 -8.24895
83.11 1.45553 -8.24913
83.12 1.46647 -8.24931
83.13 1.47741 -8.24947
83.14 1.48834 -8.24961
83.15 1.49928 -8.24974
83.16 1.51021 -8.24986
83.17 1.52114 -8.24996
83.18 1.53206 -8.25005
83.19 1.54299 -8.25013
83.2 1.55391 -8.25019
83.21 1.56482 -8.25024
83.22 1.57574 -8.25027
83.23 1.58665 -8.25029
83.24 1.59756 -8.2503
83.25 1.60847 -8.25029
83.26 1.61937 -8.25027
83.27 1.63027 -8.25023
83.28 1.64117 -8.25018
83.29 1.65207 -8.25012
83.3 1.66296 -8.25004
83.31 1.67385 -8.24995
83.32 1.68474 -8.24984
83.33 1.69563 -8.24972
83.34 1.70651 -8.24959
83.35 1.71739 -8.24945
83.36 1.72826 -8.24928
83.37 1.73914 -8.24911
83.38 1.75001 -8.24892
83.39 1.76088 -8.24872
83.4 1.77174 -8.24851
83.41 1.7826 -8.24828
83.42 1.79346 -8.24803
83.43 1.80432 -8.24778
83.44 1.81517 -8.24751
83.45 1.82602 -8.24722
83.46 1.83687 -8.24692
83.47 1.84771 -8.24661
83.48 1.85855 -8.24629
83.49 1.86939 -8.24595
83.5 1.88022 -8.2456
83.51 1.89106 -8.24523
83.52 1.90188 -8.24485
83.53 1.91271 -8.24446
83.54 1.92353 -8.24405
83.55 1.93435 -8.24363
83.56 1.94517 -8.2432
83.57 1.95598 -8.24275
83.58 1.96679 -8.24229
83.59 1.97759 -8.24181
83.6 1.9884 -8.24133
83.61 1.9992 -8.24082
83.62 2.00999 -8.24031
83.63 2.02078 -8.23978
83.64 2.03157 -8.23924
83.65 2.04236 -8.23868
83.66 2.05314 -8.23811
83.67 2.06392 -8.23753
83.68 2.0747 -8.23694
83.69 2.08547 -8.23633
83.7 2.09624 -8.2357
83.71 2.10701 -8.23507
83.72 2.11777 -8.23442
83.73 2.12853 -8.23375
83.74 2.13929 -8.23308
83.75 2.15004 -8.23239
83.76 2.16079 -8.23168
83.77 2.17153 -8.23097
83.78 2.18227 -8.23024
83.79 2.19301 -8.22949
83.8 2.20375 -8.22874
83.81 2.21448 -8.22797
83.82 2.22521 -8.22718
83.83 2.23593 -8.22639
83.84 2.24665 -8.22558
83.85 2.25737 -8.22476
83.86 2.26808 -8.22392
83.87 2.27879 -8.22307
83.88 2.28949 -8.22221
83.89 2.3002 -8.22133
83.9 2.31089 -8.22044
83.91 2.32159 -8.21954
83.92 2.33228 -8.21862
83.93 2.34297 -8.21769
83.94 2.35365 -8.21675
83.95 2.36433 -8.2158
83.96 2.37501 -8.21483
83.97 2.38568 -8.21385
83.98 2.39635 -8.21285
83.99 2.40701 -8.21185
84 2.41767 -8.21082
84.01 2.42833 -8.20979
84.02 2.43898 -8.20874
84.03 2.44963 -8.20768
84.04 2.46027 -8.20661
84.05 2.47092 -8.20552
84.06 2.48155 -8.20443
84.07 2.49219 -8.20331
84.08 2.50282 -8.20219
84.09 2.51344 -8.20105
84.1 2.52406 -8.1999
84.11 2.53468 -8.19873
84.12 2.54529 -8.19756
84.13 2.5559 -8.19637
84.14 2.56651 -8.19516
84.15 2.57711 -8.19395
84.16 2.58771 -8.19272
84.17 2.5983 -8.19148
84.18 2.60889 -8.19022
84.19 2.61947 -8.18895
84.2 2.63005 -8.18767
84.21 2.64063 -8.18638
84.22 2.6512 -8.18507
84.23 2.66177 -8.18375
84.24 2.67234 -8.18242
84.25 2.6829 -8.18108
84.26 2.69345 -8.17972
84.27 2.704 -8.17835
84.28 2.71455 -8.17697
84.29 2.72509 -8.17557
84.3 2.73563 -8.17416
84.31 2.74617 -8.17274
84.32 2.7567 -8.17131
84.33 2.76722 -8.16986
84.34 2.77774 -8.1684
84.35 2.78826 -8.16693
84.36 2.79878 -8.16544
84.37 2.80928 -8.16394
84.38 2.81979 -8.16243
84.39 2.83029 -8.16091
84.4 2.84078 -8.15937
84.41 2.85127 -8.15783
84.42 2.86176 -8.15626
84.43 2.87224 -8.15469
84.44 2.88272 -8.1531
84.45 2.89319 -8.1515
84.46 2.90366 -8.14989
84.47 2.91413 -8.14827
84.48 2.92459 -8.14663
84.49 2.93504 -8.14498
84.5 2.94549 -8.14332
84.51 2.95594 -8.14165
84.52 2.96638 -8.13996
84.53 2.97682 -8.13826
84.54 2.98725 -8.13655
84.55 2.99768 -8.13482
84.56 3.0081 -8.13309
84.57 3.01852 -8.13134
84.58 3.02894 -8.12957
84.59 3.03935 -8.1278
84.6 3.04975 -8.12601
84.61 3.06015 -8.12421
84.62 3.07055 -8.1224
84.63 3.08094 -8.12058
84.64 3.09132 -8.11874
84.65 3.10171 -8.11689
84.66 3.11208 -8.11503
84.67 3.12245 -8.11316
84.68 3.13282 -8.11127
84.69 3.14318 -8.10937
84.7 3.15354 -8.10746
84.71 3.16389 -8.10554
84.72 3.17424 -8.1036
84.73 3.18459 -8.10166
84.74 3.19492 -8.0997
84.75 3.20526 -8.09773
84.76 3.21559 -8.09574
84.77 3.22591 -8.09374
84.78 3.23623 -8.09174
84.79 3.24654 -8.08971
84.8 3.25685 -8.08768
84.81 3.26716 -8.08564
84.82 3.27746 -8.08358
84.83 3.28775 -8.08151
84.84 3.29804 -8.07943
84.85 3.30833 -8.07733
84.86 3.3186 -8.07523
84.87 3.32888 -8.07311
84.88 3.33915 -8.07098
84.89 3.34941 -8.06883
84.9 3.35967 -8.06668
84.91 3.36993 -8.06451
84.92 3.38018 -8.06233
84.93 3.39042 -8.06014
84.94 3.40066 -8.05794
84.95 3.4109 -8.05572
84.96 3.42112 -8.0535
84.97 3.43135 -8.05126
84.98 3.44157 -8.04901
84.99 3.45178 -8.04674
85 3.46199 -8.04447
85.01 3.47219 -8.04218
85.02 3.48239 -8.03988
85.03 3.49259 -8.03757
85.04 3.50277 -8.03525
85.05 3.51296 -8.03291
85.06 3.52313 -8.03057
85.07 3.53331 -8.02821
85.08 3.54347 -8.02584
85.09 3.55363 -8.02345
85.1 3.56379 -8.02106
85.11 3.57394 -8.01865
85.12 3.58409 -8.01624
85.13 3.59423 -8.01381
85.14 3.60436 -8.01136
85.15 3.6145 -8.00891
85.16 3.62462 -8.00644
85.17 3.63474 -8.00397
85.18 3.64485 -8.00148
85.19 3.65496 -7.99898
85.2 3.66507 -7.99647
85.21 3.67516 -7.99394
85.22 3.68526 -7.9914
85.23 3.69534 -7.98886
85.24 3.70543 -7.9863
85.25 3.7155 -7.98373
85.26 3.72557 -7.98114
85.27 3.73564 -7.97855
85.28 3.7457 -7.97594
85.29 3.75575 -7.97333
85.3 3.7658 -7.9707
85.31 3.77585 -7.96805
85.32 3.78588 -7.9654
85.33 3.79592 -7.96274
85.34 3.80594 -7.96006
85.35 3.81596 -7.95737
85.36 3.82598 -7.95467
85.37 3.83599 -7.95196
85.38 3.84599 -7.94924
85.39 3.85599 -7.94651
85.4 3.86599 -7.94376
85.41 3.87598 -7.94101
85.42 3.88596 -7.93824
85.43 3.89593 -7.93546
85.44 3.90591 -7.93267
85.45 3.91587 -7.92986
85.46 3.92583 -7.92705
85.47 3.93579 -7.92422
85.48 3.94573 -7.92139
85.49 3.95568 -7.91854
85.5 3.96561 -7.91568
85.51 3.97554 -7.91281
85.52 3.98547 -7.90992
85.53 3.99539 -7.90703
85.54 4.0053 -7.90412
85.55 4.01521 -7.90121
85.56 4.02511 -7.89828
85.57 4.03501 -7.89534
85.58 4.0449 -7.89239
85.59 4.05479 -7.88943
85.6 4.06467 -7.88645
85.61 4.07454 -7.88347
85.62 4.08441 -7.88047
85.63 4.09427 -7.87746
85.64 4.10413 -7.87444
85.65 4.11398 -7.87141
85.66 4.12382 -7.86837
85.67 4.13366 -7.86532
85.68 4.14349 -7.86226
85.69 4.15332 -7.85918
85.7 4.16314 -7.8561
85.71 4.17295 -7.853
85.72 4.18276 -7.84989
85.73 4.19257 -7.84677
85.74 4.20236 -7.84364
85.75 4.21215 -7.8405
85.76 4.22194 -7.83735
85.77 4.23172 -7.83418
85.78 4.24149 -7.83101
85.79 4.25126 -7.82782
85.8 4.26102 -7.82462
85.81 4.27077 -7.82142
85.82 4.28052 -7.8182
85.83 4.29027 -7.81497
85.84 4.3 -7.81172
85.85 4.30973 -7.80847
85.86 4.31946 -7.80521
85.87 4.32918 -7.80193
85.88 4.33889 -7.79865
85.89 4.3486 -7.79535
85.9 4.3583 -7.79204
85.91 4.36799 -7.78873
85.92 4.37768 -7.7854
85.93 4.38736 -7.78206
85.94 4.39704 -7.77871
85.95 4.40671 -7.77534
85.96 4.41637 -7.77197
85.97 4.42603 -7.76859
85.98 4.43568 -7.76519
85.99 4.44532 -7.76179
86 4.45496 -7.75837
86.01 4.46459 -7.75494
86.02 4.47422 -7.75151
86.03 4.48384 -7.74806
86.04 4.49345 -7.7446
86.05 4.50306 -7.74113
86.06 4.51266 -7.73765
86.07 4.52226 -7.73415
86.08 4.53185 -7.73065
86.09 4.54143 -7.72714
86.1 4.551 -7.72361
86.11 4.56057 -7.72008
86.12 4.57014 -7.71653
86.13 4.57969 -7.71298
86.14 4.58925 -7.70941
86.15 4.59879 -7.70583
86.16 4.60833 -7.70224
86.17 4.61786 -7.69864
86.18 4.62738 -7.69504
86.19 4.6369 -7.69141
86.2 4.64642 -7.68778
86.21 4.65592 -7.68414
86.22 4.66542 -7.68049
86.23 4.67491 -7.67683
86.24 4.6844 -7.67315
